district,cds_code,county,report_type,enrolled_12,num_test_taker,avg_act_reading,avg_act_english,avg_act_math,avg_act_sci,num_over_21_score,percent_over_21_score,personal_income,population,per_capita_income,county_code,edp_365,current_expense_ada,current_expense_per_ada,LEA Type,teachers,avg_teacher_salary_13_14,avg_teacher_salary_17_18,avg_teacher_salary_18_19
Merced Union High,65789,Merced,S,291.0,51.0,20,18,19,20,17,33.33,11406396.0,277680.0,41077.0,24.0,134689226.72,10152.23,13266.95974381983,High,582.0,66901.0,77330.0,79619.0
Anaheim Union High,66431,Orange,S,482.0,53.0,18,18,18,19,13,24.53,227732561.0,3175692.0,71711.0,30.0,374312870.96,28386.37,13186.359191400661,High,1276.0,88375.0,93017.0,97259.0
Lodi Unified,68585,San Joaquin,S,508.0,121.0,23,22,23,22,77,63.64,35926949.0,762148.0,47139.0,39.0,327993961.44,26678.46,12294.336383734293,Unified,1487.0,66178.0,73304.0,75702.0
Los Alamitos Unified,73924,Orange,S,758.0,262.0,26,27,26,25,214,81.68,227732561.0,3175692.0,71711.0,30.0,109362718.42,9436.75,11589.023596047367,Unified,415.0,86659.0,101506.0,103720.0
Garden Grove Unified,66522,Orange,S,416.0,163.0,18,17,18,18,41,25.15,227732561.0,3175692.0,71711.0,30.0,537890397.42,40034.37,13435.715297130939,Unified,1902.0,84242.0,96657.0,100324.0
Los Angeles Unified,64733,Los Angeles,S,210.0,61.0,27,28,28,27,56,91.80,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,108.0,17.0,22,22,18,20,10,58.82,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
San Francisco Unified,68478,San Francisco,S,678.0,244.0,28,28,28,26,219,89.75,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
East Side Union High,69427,Santa Clara,S,102.0,22.0,17,15,16,15,2,9.09,223624580.0,1927852.0,115997.0,43.0,273942983.16,21484.18,12750.916402673969,High,1149.0,80860.0,88797.0,94375.0
Sacramento City Unified,67439,Sacramento,S,449.0,62.0,18,16,17,18,12,19.35,85775621.0,1552058.0,55266.0,34.0,499973136.79,38219.84,13081.507844878473,Unified,2315.0,65695.0,73236.0,75296.0
Fremont Union High,69468,Santa Clara,S,415.0,172.0,32,32,32,31,165,95.93,223624580.0,1927852.0,115997.0,43.0,166640894.19,10667.56,15621.275548485315,High,486.0,80565.0,100941.0,107229.0
Lynwood Unified,64774,Los Angeles,S,473.0,92.0,18,17,17,17,18,19.57,653482910.0,10039107.0,65094.0,19.0,180125592.08,12417.0,14506.3696609487,Unified,664.0,68194.0,79588.0,82065.0
Madera Unified,65243,Madera,S,467.0,128.0,20,19,19,20,47,36.72,6492474.0,157327.0,41267.0,20.0,237245438.06,19143.79,12392.814487622356,Unified,1047.0,63186.0,74582.0,75518.0
Madera Unified,65243,Madera,S,621.0,141.0,17,15,17,17,18,12.77,6492474.0,157327.0,41267.0,20.0,237245438.06,19143.79,12392.814487622356,Unified,1047.0,63186.0,74582.0,75518.0
Santa Monica-Malibu Unified,64980,Los Angeles,S,157.0,36.0,26,26,24,24,28,77.78,653482910.0,10039107.0,65094.0,19.0,156656481.78,9840.55,15919.484356057335,Unified,604.0,76471.0,82621.0,83374.0
Mammoth Unified,73692,Mono,S,98.0,19.0,26,25,23,24,15,78.95,772750.0,14444.0,53500.0,26.0,14233430.97,1125.21,12649.577385554696,Unified,66.0,66662.0,72604.0,75293.0
Manteca Unified,68593,San Joaquin,S,372.0,16.0,23,23,22,22,9,56.25,35926949.0,762148.0,47139.0,39.0,252488153.64,22567.99,11187.888404771536,Unified,1210.0,70209.0,80285.0,80457.0
Los Angeles Unified,64733,Los Angeles,S,377.0,80.0,15,14,16,16,5,6.25,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Sweetwater Union High,68411,San Diego,S,417.0,55.0,20,19,19,20,21,38.18,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Lynwood Unified,64774,Los Angeles,S,357.0,68.0,18,17,17,17,10,14.71,653482910.0,10039107.0,65094.0,19.0,180125592.08,12417.0,14506.3696609487,Unified,664.0,68194.0,79588.0,82065.0
Huntington Beach Union High,66548,Orange,S,622.0,84.0,27,26,26,25,69,82.14,227732561.0,3175692.0,71711.0,30.0,190202727.98,15226.18,12491.821847633482,High,679.0,81891.0,93803.0,95427.0
Mariposa County Unified,65532,Mariposa,S,134.0,16.0,24,22,23,22,8,50.00,969454.0,17203.0,56354.0,22.0,21972193.62,1573.93,13960.0831167841,Unified,100.0,59295.0,62852.0,62676.0
Alhambra Unified,75713,Los Angeles,S,579.0,91.0,27,27,27,26,81,89.01,653482910.0,10039107.0,65094.0,19.0,210924787.04,15754.91,13387.87635346695,Unified,845.0,72586.0,85364.0,87578.0
San Francisco Unified,68478,San Francisco,S,104.0,23.0,16,14,18,17,4,17.39,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
Pasadena Unified,64881,Los Angeles,S,269.0,50.0,24,23,23,23,36,72.00,653482910.0,10039107.0,65094.0,19.0,222226296.3,15109.3,14707.914747870518,Unified,841.0,70542.0,73519.0,72871.0
Riverside Unified,67215,Riverside,S,759.0,148.0,24,23,24,24,103,69.59,104794676.0,2470546.0,42418.0,33.0,489299160.99,38315.14,12770.386875527533,Unified,1855.0,79035.0,94861.0,95171.0
Marysville Joint Unified,72736,Yuba,S,173.0,22.0,19,18,19,18,8,36.36,3424884.0,78668.0,43536.0,58.0,111130290.06,9148.96,12146.76750800091,Unified,447.0,64386.0,75763.0,76268.0
Los Angeles Unified,64733,Los Angeles,S,155.0,148.0,16,16,18,17,28,18.92,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,104.0,66.0,19,19,19,19,21,31.82,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Bellflower Unified,64303,Los Angeles,S,452.0,24.0,25,24,22,23,19,79.17,653482910.0,10039107.0,65094.0,19.0,136700953.67,11008.94,12417.2675725365,Unified,545.0,72539.0,82468.0,82831.0
Los Angeles Unified,64733,Los Angeles,S,249.0,26.0,18,16,17,18,5,19.23,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Fresno Unified,62166,Fresno,S,366.0,51.0,17,15,17,17,6,11.76,45445944.0,999101.0,45487.0,10.0,943250074.02,66903.5,14098.665600753324,Unified,3883.0,67859.0,78444.0,79907.0
Mendota Unified,75127,Fresno,S,223.0,82.0,16,15,17,16,7,8.54,45445944.0,999101.0,45487.0,10.0,40127472.78,3435.71,11679.528475919096,Unified,164.0,59105.0,68749.0,71200.0
Sequoia Union High,69062,San Mateo,S,644.0,133.0,28,27,27,26,107,80.45,102803127.0,766573.0,134107.0,41.0,171759806.17,8378.73,20499.503644347056,High,574.0,87650.0,101580.0,105215.0
Merced Union High,65789,Merced,S,400.0,52.0,20,19,20,20,22,42.31,11406396.0,277680.0,41077.0,24.0,134689226.72,10152.23,13266.95974381983,High,582.0,66901.0,77330.0,79619.0
Tracy Joint Unified,75499,San Joaquin,S,481.0,65.0,20,19,19,20,20,30.77,35926949.0,762148.0,47139.0,39.0,159116921.48,13879.32,11464.316802264088,Unified,665.0,69366.0,76982.0,80013.0
San Juan Unified,67447,Sacramento,S,211.0,27.0,20,19,19,19,10,37.04,85775621.0,1552058.0,55266.0,34.0,465400260.12,37438.42,12431.08710570585,Unified,2071.0,71583.0,76673.0,78090.0
Santa Ana Unified,66670,Orange,S,86.0,79.0,19,17,19,19,19,24.05,227732561.0,3175692.0,71711.0,30.0,650062731.43,43664.56,14887.651024766996,Unified,2348.0,81556.0,94982.0,94411.0
Lodi Unified,68585,San Joaquin,S,61.0,44.0,26,26,24,24,35,79.55,35926949.0,762148.0,47139.0,39.0,327993961.44,26678.46,12294.336383734293,Unified,1487.0,66178.0,73304.0,75702.0
Los Angeles Unified,64733,Los Angeles,S,88.0,26.0,19,19,19,18,8,30.77,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
San Bernardino City Unified,67876,San Bernardino,S,67.0,47.0,20,19,20,20,17,36.17,91658300.0,2180085.0,42043.0,36.0,727835519.63,45869.38,15867.568291308931,Unified,2616.0,73599.0,85252.0,86401.0
Long Beach Unified,64725,Los Angeles,S,824.0,71.0,24,23,23,23,50,70.42,653482910.0,10039107.0,65094.0,19.0,901982941.19,68158.53,13233.603206964704,Unified,3302.0,81046.0,92033.0,94044.0
San Mateo Union High,69047,San Mateo,S,299.0,82.0,27,27,28,27,72,87.80,102803127.0,766573.0,134107.0,41.0,169994141.28,8799.95,19317.62581378303,High,506.0,91599.0,105873.0,110144.0
Milpitas Unified,73387,Santa Clara,S,762.0,72.0,26,27,27,26,64,88.89,223624580.0,1927852.0,115997.0,43.0,119423944.44,9989.79,11954.600090692596,Unified,468.0,77522.0,87372.0,89916.0
Manhattan Beach Unified,75333,Los Angeles,S,594.0,269.0,28,28,27,27,245,91.08,653482910.0,10039107.0,65094.0,19.0,87740625.51,6302.25,13922.111231702964,Unified,299.0,75424.0,86968.0,89618.0
San Juan Unified,67447,Sacramento,S,454.0,71.0,29,30,29,28,65,91.55,85775621.0,1552058.0,55266.0,34.0,465400260.12,37438.42,12431.08710570585,Unified,2071.0,71583.0,76673.0,78090.0
San Francisco Unified,68478,San Francisco,S,324.0,98.0,17,15,17,16,16,16.33,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
San Marcos Unified,73791,San Diego,S,584.0,178.0,23,21,21,22,93,52.25,212748650.0,3338330.0,63729.0,37.0,235781523.83,20062.93,11752.098214468177,Unified,1076.0,68567.0,77016.0,80122.0
Tulare Joint Union High,72249,Tulare,S,368.0,18.0,21,21,21,21,6,33.33,19973932.0,466195.0,42845.0,54.0,75551233.36,5458.919999999999,13839.959801572475,High,248.0,69595.0,83528.0,85392.0
Saddleback Valley Unified,73635,Orange,S,562.0,148.0,26,25,25,25,117,79.05,227732561.0,3175692.0,71711.0,30.0,282361255.22,25249.34,11182.91627503927,Unified,1190.0,78959.0,84084.0,89371.0
Vista Unified,68452,San Diego,S,391.0,92.0,27,25,25,24,79,85.87,212748650.0,3338330.0,63729.0,37.0,253976722.74,19436.86,13066.756808455686,Unified,1100.0,67836.0,79086.0,83188.0
Vallejo City Unified,70581,Solano,S,121.0,15.0,20,20,18,20,5,33.33,23951255.0,447643.0,53505.0,48.0,138230387.07,10266.64,13464.03371210055,Unified,485.0,59581.0,68442.0,71263.0
Modoc Joint Unified,73585,Modoc,S,55.0,40.0,17,15,17,18,10,25.00,451666.0,8841.0,51088.0,25.0,9160166.74,788.24,11621.03767887953,Unified,49.0,52601.0,56057.0,57806.0
Mojave Unified,63677,Kern,S,36.0,27.0,16,13,16,16,2,7.41,37666752.0,900202.0,41843.0,15.0,33977865.16,2611.6,13010.363440036757,Unified,138.0,64387.0,74367.0,73594.0
Porterville Unified,75523,Tulare,S,464.0,105.0,19,17,18,19,30,28.57,19973932.0,466195.0,42845.0,54.0,155069020.68,12759.54,12153.182691539036,Unified,687.0,71239.0,82921.0,83039.0
Monrovia Unified,64790,Los Angeles,S,393.0,53.0,21,19,19,19,16,30.19,653482910.0,10039107.0,65094.0,19.0,65841547.73,5132.98,12827.158440126399,Unified,264.0,73948.0,78403.0,79117.0
Fremont Union High,69468,Santa Clara,S,584.0,212.0,31,32,32,31,206,97.17,223624580.0,1927852.0,115997.0,43.0,166640894.19,10667.56,15621.275548485315,High,486.0,80565.0,100941.0,107229.0
Grossmont Union High,68130,San Diego,S,456.0,22.0,26,24,25,24,15,68.18,212748650.0,3338330.0,63729.0,37.0,228576307.36,15612.91,14640.21168123047,High,763.0,73414.0,84020.0,84316.0
Montebello Unified,64808,Los Angeles,S,628.0,35.0,18,18,19,18,9,25.71,653482910.0,10039107.0,65094.0,19.0,333477158.93,23026.94,14482.044028863584,Unified,1061.0,80595.0,92156.0,97044.0
Monterey Peninsula Unified,66092,Monterey,S,348.0,45.0,23,22,22,21,26,57.78,25973189.0,434061.0,59838.0,27.0,125497862.01,9385.85,13370.963952119413,Unified,510.0,61189.0,67601.0,67488.0
Elk Grove Unified,67314,Sacramento,S,583.0,117.0,21,20,21,21,56,47.86,85775621.0,1552058.0,55266.0,34.0,722863463.98,60769.41,11895.186475893051,Unified,3202.0,71340.0,80261.0,81565.0
Sweetwater Union High,68411,San Diego,S,452.0,62.0,18,18,18,19,19,30.65,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Moorpark Unified,73940,Ventura,S,457.0,108.0,25,24,25,24,85,78.70,54749053.0,846006.0,64715.0,56.0,60884080.92,5858.72,10392.044835732037,Unified,277.0,67759.0,70197.0,72354.0
Moreno Valley Unified,67124,Riverside,S,540.0,39.0,21,19,20,19,18,46.15,104794676.0,2470546.0,42418.0,33.0,440668917.8,30378.73,14505.837400049311,Unified,1532.0,73232.0,84397.0,87184.0
Inglewood Unified,64634,Los Angeles,S,193.0,51.0,17,15,16,16,2,3.92,653482910.0,10039107.0,65094.0,19.0,107662237.23,7802.75,13797.98625228285,Unified,430.0,68075.0,74195.0,73123.0
San Luis Coastal Unified,68809,San Luis Obispo,S,197.0,35.0,26,25,23,24,27,77.14,17270828.0,283111.0,61004.0,40.0,96972086.06,7262.05,13353.266097038715,Unified,393.0,71525.0,75649.0,76948.0
Grossmont Union High,68130,San Diego,S,322.0,27.0,19,18,20,19,10,37.04,212748650.0,3338330.0,63729.0,37.0,228576307.36,15612.91,14640.21168123047,High,763.0,73414.0,84020.0,84316.0
Lammersville Joint Unified,76760,San Joaquin,S,283.0,52.0,28,27,26,26,46,88.46,35926949.0,762148.0,47139.0,39.0,56281615.54,5746.42,9794.205007639539,Unified,260.0,55820.0,65580.0,69595.0
El Monte Union High,64519,Los Angeles,S,330.0,51.0,21,19,19,19,20,39.22,653482910.0,10039107.0,65094.0,19.0,126330451.66,8158.6,15484.329622729389,High,322.0,72880.0,87588.0,88746.0
Poway Unified,68296,San Diego,S,476.0,134.0,27,26,26,25,109,81.34,212748650.0,3338330.0,63729.0,37.0,398362474.73,35361.08,11265.56300684255,Unified,1562.0,72715.0,79082.0,79856.0
Visalia Unified,72256,Tulare,S,397.0,20.0,22,20,21,21,11,55.00,19973932.0,466195.0,42845.0,54.0,335148402.27,28001.350000000002,11969.008718151088,Unified,1175.0,64749.0,73249.0,75989.0
Murrieta Valley Unified,75200,Riverside,S,574.0,151.0,22,21,21,21,80,52.98,104794676.0,2470546.0,42418.0,33.0,252924598.53,22340.04,11321.582169503725,Unified,932.0,82681.0,87542.0,88700.0
Murrieta Valley Unified,75200,Riverside,S,572.0,142.0,23,22,22,22,96,67.61,104794676.0,2470546.0,42418.0,33.0,252924598.53,22340.04,11321.582169503725,Unified,932.0,82681.0,87542.0,88700.0
Clovis Unified,62117,Fresno,D,3305.0,479.0,25,24,24,24,358,74.74,45445944.0,999101.0,45487.0,10.0,467142498.07,41556.18,11241.228093390682,Unified,1893.0,64825.0,70643.0,72296.0
Fresno Unified,62166,Fresno,D,4593.0,574.0,20,19,19,19,202,35.19,45445944.0,999101.0,45487.0,10.0,943250074.02,66903.5,14098.665600753324,Unified,3883.0,67859.0,78444.0,79907.0
Kingsburg Joint Union High,62257,Fresno,D,276.0,41.0,23,21,22,21,26,63.41,45445944.0,999101.0,45487.0,10.0,14210068.06,1129.04,12585.973977892723,High,56.0,72136.0,81676.0,82638.0
Kings Canyon Joint Unified,62265,Fresno,D,619.0,169.0,19,17,18,18,34,20.12,45445944.0,999101.0,45487.0,10.0,119696854.78,9158.19,13069.924819205542,Unified,460.0,64663.0,72534.0,73751.0
Sanger Unified,62414,Fresno,D,850.0,62.0,21,19,20,21,27,43.55,45445944.0,999101.0,45487.0,10.0,129353113.22,10667.42,12125.997965768667,Unified,621.0,61118.0,67623.0,71234.0
Firebaugh-Las Deltas Unified,73809,Fresno,D,170.0,31.0,16,15,16,17,3,9.68,45445944.0,999101.0,45487.0,10.0,28805626.44,2140.31,13458.623489120735,Unified,116.0,57504.0,69691.0,70504.0
Central Unified,73965,Fresno,D,1096.0,37.0,22,21,20,22,20,54.05,45445944.0,999101.0,45487.0,10.0,178435535.68,15039.38,11864.553969645027,Unified,715.0,64655.0,72134.0,76017.0
Kerman Unified,73999,Fresno,D,416.0,38.0,22,21,21,23,18,47.37,45445944.0,999101.0,45487.0,10.0,59447869.47,5055.2,11759.746294904257,Unified,237.0,61413.0,72326.0,74628.0
Mendota Unified,75127,Fresno,D,234.0,82.0,16,15,17,16,7,8.54,45445944.0,999101.0,45487.0,10.0,40127472.78,3435.71,11679.528475919096,Unified,164.0,59105.0,68749.0,71200.0
Riverdale Joint Unified,75408,Fresno,D,127.0,50.0,16,15,18,18,7,14.00,45445944.0,999101.0,45487.0,10.0,19714736.8,1489.41,13236.608321415863,Unified,83.0,59362.0,71484.0,73006.0
Washington Unified,76778,Fresno,D,339.0,121.0,16,15,16,16,10,8.26,45445944.0,999101.0,45487.0,10.0,34534509.95,2458.62,14046.298309620846,Unified,143.0,56117.0,67007.0,67030.0
Washington Unified,76778,Fresno,D,339.0,121.0,16,15,16,16,10,8.26,45445944.0,999101.0,45487.0,10.0,34534509.95,2458.62,14046.298309620846,Unified,404.0,59003.0,71171.0,72656.0
Orland Joint Unified,75481,Glenn,D,177.0,37.0,23,21,19,21,17,45.95,1396761.0,28393.0,49194.0,11.0,24689855.7,2145.54,11507.52523840152,Unified,119.0,61462.0,65518.0,68968.0
Hamilton Unified,76562,Glenn,D,90.0,30.0,18,18,18,19,7,23.33,1396761.0,28393.0,49194.0,11.0,8078262.62,666.81,12114.789250311183,Unified,42.0,61964.0,64281.0,65707.0
Fortuna Union High,62810,Humboldt,D,274.0,24.0,24,22,23,22,13,54.17,6730966.0,135558.0,49654.0,12.0,12081393.25,1008.12,11984.082500099195,High,64.0,61058.0,63964.0,65111.0
Brawley Union High,63081,Imperial,D,471.0,115.0,19,18,18,18,34,29.57,7329602.0,181215.0,40447.0,13.0,25761794.97,1879.15,13709.280775882711,High,84.0,79788.0,95975.0,99436.0
Calexico Unified,63099,Imperial,D,879.0,90.0,20,19,21,20,35,38.89,7329602.0,181215.0,40447.0,13.0,119707596.36,8543.89,14010.900931542892,Unified,471.0,66086.0,80422.0,80998.0
Central Union High,63115,Imperial,D,958.0,172.0,19,18,19,19,58,33.72,7329602.0,181215.0,40447.0,13.0,52108271.44,3991.31,13055.430783376885,High,216.0,72024.0,89226.0,92739.0
Holtville Unified,63149,Imperial,D,151.0,29.0,20,18,20,19,9,31.03,7329602.0,181215.0,40447.0,13.0,20307311.58,1519.21,13367.020741043041,Unified,101.0,67441.0,75166.0,78977.0
Imperial Unified,63164,Imperial,D,279.0,65.0,23,22,21,22,35,53.85,7329602.0,181215.0,40447.0,13.0,46358878.84,4203.06,11029.792303702541,Unified,190.0,74789.0,90551.0,96226.0
Bishop Unified,76687,Inyo,D,158.0,27.0,23,22,22,22,19,70.37,1091592.0,18039.0,60513.0,14.0,22481745.24,1969.21,11416.631664474586,Unified,106.0,67229.0,73467.0,75139.0
Delano Joint Union High,63412,Kern,D,1004.0,194.0,19,18,20,19,69,35.57,37666752.0,900202.0,41843.0,15.0,59588846.3,4041.1,14745.69951250897,High,207.0,60360.0,70163.0,72292.0
Mojave Unified,63677,Kern,D,143.0,31.0,17,14,16,16,3,9.68,37666752.0,900202.0,41843.0,15.0,33977865.16,2611.6,13010.363440036757,Unified,138.0,64387.0,74367.0,73594.0
Taft Union High,63818,Kern,D,238.0,35.0,21,18,19,19,11,31.43,37666752.0,900202.0,41843.0,15.0,21083362.85,991.04,21273.97769010333,High,61.0,84737.0,89815.0,88610.0
Sierra Sands Unified,73742,Kern,D,353.0,15.0,27,26,27,26,14,93.33,37666752.0,900202.0,41843.0,15.0,60541780.64,4928.89,12283.045602559601,Unified,253.0,59420.0,63270.0,68495.0
Corcoran Joint Unified,63891,Kings,D,187.0,40.0,18,17,18,19,10,25.00,6030809.0,152940.0,39433.0,16.0,42517050.94,3111.81,13663.125621422902,Unified,174.0,64174.0,72191.0,75061.0
Hanford Joint Union High,63925,Kings,D,897.0,45.0,22,21,20,21,25,55.56,6030809.0,152940.0,39433.0,16.0,46065553.97,3771.67,12213.569577932321,High,156.0,68428.0,76815.0,78722.0
Lemoore Union High,63982,Kings,D,527.0,84.0,21,19,19,19,29,34.52,6030809.0,152940.0,39433.0,16.0,24185426.34,1882.51,12847.435785201673,High,116.0,63465.0,72546.0,73180.0
Reef-Sunset Unified,73932,Kings,D,165.0,112.0,16,14,15,16,4,3.57,6030809.0,152940.0,39433.0,16.0,34031288.18,2599.88,13089.561125898117,Unified,138.0,61909.0,71576.0,73702.0
Konocti Unified,64022,Lake,D,211.0,16.0,22,20,18,20,6,37.50,2849642.0,64386.0,44259.0,17.0,43007560.61,3359.56,12801.545622045744,Unified,176.0,54679.0,59310.0,61054.0
Upper Lake Unified,76976,Lake,D,83.0,18.0,18,16,17,17,4,22.22,2849642.0,64386.0,44259.0,17.0,10960598.04,765.81,14312.424805108316,Unified,44.0,56279.0,60677.0,61487.0
Lassen Union High,64139,Lassen,D,190.0,27.0,22,21,21,21,15,55.56,1165736.0,30573.0,38130.0,18.0,10052631.46,717.86,14003.609979661773,High,36.0,61119.0,72735.0,71893.0
Antelope Valley Union High,64246,Los Angeles,D,5657.0,339.0,21,20,19,20,150,44.25,653482910.0,10039107.0,65094.0,19.0,279537837.88,19667.11,14213.467961484936,High,986.0,69481.0,81125.0,82528.0
Arcadia Unified,64261,Los Angeles,D,857.0,192.0,28,29,28,27,175,91.15,653482910.0,10039107.0,65094.0,19.0,107529107.55,9038.2,11897.181689938261,Unified,420.0,86343.0,96806.0,100048.0
Azusa Unified,64279,Los Angeles,D,668.0,49.0,19,19,19,20,17,34.69,653482910.0,10039107.0,65094.0,19.0,111278822.22,7318.44,15205.265359830784,Unified,425.0,74761.0,84887.0,87388.0
Baldwin Park Unified,64287,Los Angeles,D,1702.0,222.0,20,19,20,19,88,39.64,653482910.0,10039107.0,65094.0,19.0,167684016.77,11675.42,14362.140014663284,Unified,615.0,0.0,93995.0,93976.0
Bassett Unified,64295,Los Angeles,D,285.0,21.0,23,22,22,22,12,57.14,653482910.0,10039107.0,65094.0,19.0,40505303.23,3175.49,12755.607238567905,Unified,149.0,73767.0,81404.0,82204.0
Bellflower Unified,64303,Los Angeles,D,953.0,31.0,25,24,22,23,23,74.19,653482910.0,10039107.0,65094.0,19.0,136700953.67,11008.94,12417.2675725365,Unified,545.0,72539.0,82468.0,82831.0
Beverly Hills Unified,64311,Los Angeles,D,424.0,91.0,28,29,27,26,78,85.71,653482910.0,10039107.0,65094.0,19.0,75037097.65,3398.34,22080.515089720277,Unified,244.0,77311.0,91600.0,96651.0
Bonita Unified,64329,Los Angeles,D,865.0,157.0,23,22,22,22,97,61.78,653482910.0,10039107.0,65094.0,19.0,112600774.91,9665.1,11650.244168192776,Unified,434.0,73404.0,83872.0,86504.0
Burbank Unified,64337,Los Angeles,D,1331.0,176.0,26,25,25,24,140,79.55,653482910.0,10039107.0,65094.0,19.0,169133338.76,14597.74,11586.268748450102,Unified,713.0,72762.0,78896.0,81259.0
Charter Oak Unified,64378,Los Angeles,D,404.0,38.0,22,21,22,22,25,65.79,653482910.0,10039107.0,65094.0,19.0,56046642.92,4377.96,12801.999771583112,Unified,199.0,78072.0,86798.0,89257.0
Claremont Unified,64394,Los Angeles,D,616.0,139.0,25,24,24,24,103,74.10,653482910.0,10039107.0,65094.0,19.0,78796082.62,6639.62,11867.559080188325,Unified,266.0,73826.0,83381.0,84319.0
Covina-Valley Unified,64436,Los Angeles,D,1066.0,72.0,21,20,20,20,29,40.28,653482910.0,10039107.0,65094.0,19.0,147798340.71,11185.08,13213.88320065659,Unified,558.0,78739.0,86785.0,88603.0
